order_id,total_price,unique_pizza_count,total_qty,order_date,unit_price,min_pizza_size,max_pizza_size,unique_category_count,order_details_id,pizza_id,quantity,order_time,pizza_size,pizza_category,pizza_ingredients,pizza_name,Qty,ingredients,full_date,total_sale
340.0,12.5,1.0,1.0,1/6/2015,12.5,S,S,1,781,peppr_salami_s,1.0,15:35:32,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,322,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",2015-01-06 15:35:32,12.5
341.0,26.5,2.0,2.0,1/6/2015,13.25,S,M,2,782,bbq_ckn_m,1.0,15:35:47,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,956,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",2015-01-06 15:35:47,53.0
341.0,26.5,2.0,2.0,1/6/2015,13.25,S,M,2,783,pepperoni_s,1.0,15:35:47,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,751,"Mozzarella Cheese, Pepperoni",2015-01-06 15:35:47,53.0
342.0,41.0,2.0,2.0,1/6/2015,20.5,L,L,2,784,sicilian_l,1.0,15:44:12,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,613,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",2015-01-06 15:44:12,82.0
342.0,41.0,2.0,2.0,1/6/2015,20.5,L,L,2,785,southw_ckn_l,1.0,15:44:12,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,1016,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",2015-01-06 15:44:12,82.0
343.0,33.25,2.0,2.0,1/6/2015,16.625,M,L,1,786,five_cheese_l,1.0,15:45:37,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,1409,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",2015-01-06 15:45:37,66.5
343.0,33.25,2.0,2.0,1/6/2015,16.625,M,L,1,787,four_cheese_m,1.0,15:45:37,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,586,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",2015-01-06 15:45:37,66.5
344.0,16.0,1.0,1.0,1/6/2015,16.0,M,M,1,788,ital_cpcllo_m,1.0,16:01:11,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,404,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",2015-01-06 16:01:11,16.0
345.0,24.5,2.0,2.0,1/6/2015,12.25,S,S,2,789,peppr_salami_s,1.0,16:01:47,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,322,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",2015-01-06 16:01:47,49.0
345.0,24.5,2.0,2.0,1/6/2015,12.25,S,S,2,790,spinach_fet_s,1.0,16:01:47,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,439,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",2015-01-06 16:01:47,49.0
346.0,55.0,4.0,4.0,1/6/2015,13.75,S,L,2,791,green_garden_s,1.0,16:30:00,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,600,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",2015-01-06 16:30:00,220.0
346.0,55.0,4.0,4.0,1/6/2015,13.75,S,L,2,792,hawaiian_s,1.0,16:30:00,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,1020,"Sliced Ham, Pineapple, Mozzarella Cheese",2015-01-06 16:30:00,220.0
346.0,55.0,4.0,4.0,1/6/2015,13.75,S,L,2,793,ital_cpcllo_l,1.0,16:30:00,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,732,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",2015-01-06 16:30:00,220.0
346.0,55.0,4.0,4.0,1/6/2015,13.75,S,L,2,794,napolitana_s,1.0,16:30:00,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,471,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",2015-01-06 16:30:00,220.0
347.0,57.0,3.0,3.0,1/6/2015,19.0,M,L,2,795,spinach_fet_l,1.0,16:37:17,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,445,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",2015-01-06 16:37:17,171.0
347.0,57.0,3.0,3.0,1/6/2015,19.0,M,L,2,796,thai_ckn_l,1.0,16:37:17,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,1410,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",2015-01-06 16:37:17,171.0
347.0,57.0,3.0,3.0,1/6/2015,19.0,M,L,2,797,veggie_veg_m,1.0,16:37:17,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,635,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",2015-01-06 16:37:17,171.0
348.0,49.5,3.0,3.0,1/6/2015,16.5,S,L,2,798,classic_dlx_m,1.0,16:49:12,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,1181,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",2015-01-06 16:49:12,148.5
348.0,49.5,3.0,3.0,1/6/2015,16.5,S,L,2,799,thai_ckn_l,1.0,16:49:12,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,1410,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",2015-01-06 16:49:12,148.5
348.0,49.5,3.0,3.0,1/6/2015,16.5,S,L,2,800,thai_ckn_s,1.0,16:49:12,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,480,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",2015-01-06 16:49:12,148.5
349.0,15.25,1.0,1.0,1/6/2015,15.25,L,L,1,801,pepperoni_l,1.0,17:25:58,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,728,"Mozzarella Cheese, Pepperoni",2015-01-06 17:25:58,15.25
350.0,58.0,3.0,4.0,1/6/2015,15.166666666666666,S,L,2,802,classic_dlx_l,1.0,17:37:05,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,473,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",2015-01-06 17:37:05,232.0
350.0,58.0,3.0,4.0,1/6/2015,15.166666666666666,S,L,2,803,pepperoni_m,2.0,17:37:05,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,939,"Mozzarella Cheese, Pepperoni",2015-01-06 17:37:05,232.0
350.0,58.0,3.0,4.0,1/6/2015,15.166666666666666,S,L,2,804,spicy_ital_s,1.0,17:37:05,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,407,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",2015-01-06 17:37:05,232.0
351.0,25.25,2.0,2.0,1/6/2015,12.625,S,M,1,805,big_meat_s,1.0,17:37:29,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,1914,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",2015-01-06 17:37:29,50.5
351.0,25.25,2.0,2.0,1/6/2015,12.625,S,M,1,806,hawaiian_m,1.0,17:37:29,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,483,"Sliced Ham, Pineapple, Mozzarella Cheese",2015-01-06 17:37:29,50.5
352.0,32.5,2.0,2.0,1/6/2015,16.25,S,L,1,807,big_meat_s,1.0,17:45:48,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,1914,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",2015-01-06 17:45:48,65.0
352.0,32.5,2.0,2.0,1/6/2015,16.25,S,L,1,808,ital_cpcllo_l,1.0,17:45:48,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,732,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",2015-01-06 17:45:48,65.0
353.0,54.0,3.0,3.0,1/6/2015,18.0,S,L,2,809,bbq_ckn_l,1.0,17:59:48,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,992,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",2015-01-06 17:59:48,162.0
353.0,54.0,3.0,3.0,1/6/2015,18.0,S,L,2,810,cali_ckn_l,1.0,17:59:48,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,927,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",2015-01-06 17:59:48,162.0
353.0,54.0,3.0,3.0,1/6/2015,18.0,S,L,2,811,prsc_argla_s,1.0,17:59:48,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,424,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",2015-01-06 17:59:48,162.0
354.0,32.25,2.0,2.0,1/6/2015,16.125,S,L,1,812,green_garden_s,1.0,18:01:44,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,600,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",2015-01-06 18:01:44,64.5
354.0,32.25,2.0,2.0,1/6/2015,16.125,S,L,1,813,veggie_veg_l,1.0,18:01:44,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,427,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",2015-01-06 18:01:44,64.5
355.0,33.25,2.0,2.0,1/6/2015,16.625,M,M,2,814,ckn_alfredo_m,1.0,18:14:45,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,703,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",2015-01-06 18:14:45,66.5
355.0,33.25,2.0,2.0,1/6/2015,16.625,M,M,2,815,ital_supr_m,1.0,18:14:45,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,941,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",2015-01-06 18:14:45,66.5
356.0,16.75,1.0,1.0,1/6/2015,16.75,M,M,1,816,ckn_alfredo_m,1.0,18:16:05,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,703,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",2015-01-06 18:16:05,16.75
357.0,45.5,3.0,3.0,1/6/2015,15.166666666666666,S,L,2,817,cali_ckn_l,1.0,18:27:58,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,927,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",2015-01-06 18:27:58,136.5
357.0,45.5,3.0,3.0,1/6/2015,15.166666666666666,S,L,2,818,southw_ckn_s,1.0,18:27:58,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,367,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",2015-01-06 18:27:58,136.5
357.0,45.5,3.0,3.0,1/6/2015,15.166666666666666,S,L,2,819,spinach_fet_s,1.0,18:27:58,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,439,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",2015-01-06 18:27:58,136.5
358.0,16.5,1.0,1.0,1/6/2015,16.5,M,M,1,820,ital_supr_m,1.0,18:30:12,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,941,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",2015-01-06 18:30:12,16.5
359.0,36.75,2.0,2.0,1/6/2015,18.375,M,L,2,821,green_garden_m,1.0,18:33:08,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,302,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",2015-01-06 18:33:08,73.5
359.0,36.75,2.0,2.0,1/6/2015,18.375,M,L,2,822,thai_ckn_l,1.0,18:33:08,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,1410,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",2015-01-06 18:33:08,73.5
360.0,43.25,3.0,3.0,1/6/2015,14.416666666666666,S,L,3,823,bbq_ckn_l,1.0,18:50:38,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,992,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",2015-01-06 18:50:38,129.75
360.0,43.25,3.0,3.0,1/6/2015,14.416666666666666,S,L,3,824,green_garden_s,1.0,18:50:38,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,600,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",2015-01-06 18:50:38,129.75
360.0,43.25,3.0,3.0,1/6/2015,14.416666666666666,S,L,3,825,hawaiian_s,1.0,18:50:38,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,1020,"Sliced Ham, Pineapple, Mozzarella Cheese",2015-01-06 18:50:38,129.75
361.0,36.0,2.0,3.0,1/6/2015,12.0,S,S,1,826,big_meat_s,2.0,19:12:38,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,1914,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",2015-01-06 19:12:38,108.0
361.0,36.0,2.0,3.0,1/6/2015,12.0,S,S,1,827,ital_cpcllo_s,1.0,19:12:38,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,302,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",2015-01-06 19:12:38,108.0
362.0,37.0,2.0,2.0,1/6/2015,18.5,M,L,2,828,bbq_ckn_m,1.0,19:13:36,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,956,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",2015-01-06 19:13:36,74.0
362.0,37.0,2.0,2.0,1/6/2015,18.5,M,L,2,829,mexicana_l,1.0,19:13:36,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,867,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",2015-01-06 19:13:36,74.0
363.0,40.5,2.0,2.0,1/6/2015,20.25,L,L,1,830,mediterraneo_l,1.0,19:20:31,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,370,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",2015-01-06 19:20:31,81.0
363.0,40.5,2.0,2.0,1/6/2015,20.25,L,L,1,831,mexicana_l,1.0,19:20:31,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,867,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",2015-01-06 19:20:31,81.0
364.0,42.0,2.0,2.0,1/6/2015,21.0,XL,M,2,832,ital_supr_m,1.0,19:27:24,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,941,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",2015-01-06 19:27:24,84.0
364.0,42.0,2.0,2.0,1/6/2015,21.0,XL,M,2,833,the_greek_xl,1.0,19:27:24,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,552,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",2015-01-06 19:27:24,84.0
365.0,47.5,3.0,3.0,1/6/2015,15.833333333333334,M,L,2,834,four_cheese_m,1.0,19:37:26,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,586,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",2015-01-06 19:37:26,142.5
365.0,47.5,3.0,3.0,1/6/2015,15.833333333333334,M,L,2,835,mediterraneo_l,1.0,19:37:26,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,370,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",2015-01-06 19:37:26,142.5
365.0,47.5,3.0,3.0,1/6/2015,15.833333333333334,M,L,2,836,pepperoni_m,1.0,19:37:26,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,939,"Mozzarella Cheese, Pepperoni",2015-01-06 19:37:26,142.5
366.0,20.5,1.0,1.0,1/6/2015,20.5,L,L,1,837,ital_cpcllo_l,1.0,20:04:20,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,732,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",2015-01-06 20:04:20,20.5
367.0,32.5,2.0,2.0,1/6/2015,16.25,M,L,2,838,hawaiian_l,1.0,20:05:12,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,919,"Sliced Ham, Pineapple, Mozzarella Cheese",2015-01-06 20:05:12,65.0
367.0,32.5,2.0,2.0,1/6/2015,16.25,M,L,2,839,spinach_fet_m,1.0,20:05:12,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,562,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",2015-01-06 20:05:12,65.0
368.0,37.25,2.0,2.0,1/6/2015,18.625,M,L,2,840,spin_pesto_m,1.0,20:28:16,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,282,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",2015-01-06 20:28:16,74.5
368.0,37.25,2.0,2.0,1/6/2015,18.625,M,L,2,841,thai_ckn_l,1.0,20:28:16,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,1410,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",2015-01-06 20:28:16,74.5
369.0,16.0,1.0,1.0,1/6/2015,16.0,M,M,1,842,spinach_fet_m,1.0,20:30:06,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,562,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",2015-01-06 20:30:06,16.0
370.0,28.45,2.0,2.0,1/6/2015,14.225,S,L,2,843,four_cheese_l,1.0,21:02:30,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,1316,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",2015-01-06 21:02:30,56.9
370.0,28.45,2.0,2.0,1/6/2015,14.225,S,L,2,844,hawaiian_s,1.0,21:02:30,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,1020,"Sliced Ham, Pineapple, Mozzarella Cheese",2015-01-06 21:02:30,56.9
371.0,12.5,1.0,1.0,1/6/2015,12.5,M,M,1,845,pepperoni_m,1.0,21:15:20,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,939,"Mozzarella Cheese, Pepperoni",2015-01-06 21:15:20,12.5
372.0,12.0,1.0,1.0,1/6/2015,12.0,S,S,1,846,spinach_fet_s,1.0,22:26:59,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,439,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",2015-01-06 22:26:59,12.0
373.0,49.0,3.0,3.0,1/7/2015,16.333333333333332,S,L,3,847,ckn_pesto_s,1.0,11:45:18,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,298,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",2015-01-07 11:45:18,147.0
373.0,49.0,3.0,3.0,1/7/2015,16.333333333333332,S,L,3,848,classic_dlx_m,1.0,11:45:18,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,1181,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",2015-01-07 11:45:18,147.0
373.0,49.0,3.0,3.0,1/7/2015,16.333333333333332,S,L,3,849,sicilian_l,1.0,11:45:18,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,613,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",2015-01-07 11:45:18,147.0
374.0,41.25,3.0,3.0,1/7/2015,13.75,S,M,3,850,big_meat_s,1.0,11:55:59,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,1914,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",2015-01-07 11:55:59,123.75
374.0,41.25,3.0,3.0,1/7/2015,13.75,S,M,3,851,ckn_alfredo_m,1.0,11:55:59,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,703,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",2015-01-07 11:55:59,123.75
374.0,41.25,3.0,3.0,1/7/2015,13.75,S,M,3,852,peppr_salami_s,1.0,11:55:59,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,322,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",2015-01-07 11:55:59,123.75
375.0,16.0,1.0,1.0,1/7/2015,16.0,M,M,1,853,mexicana_m,1.0,11:58:36,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,455,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",2015-01-07 11:58:36,16.0
376.0,45.75,2.0,2.0,1/7/2015,22.875,XL,L,2,854,the_greek_xl,1.0,12:01:17,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,552,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",2015-01-07 12:01:17,91.5
376.0,45.75,2.0,2.0,1/7/2015,22.875,XL,L,2,855,veggie_veg_l,1.0,12:01:17,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,427,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",2015-01-07 12:01:17,91.5
377.0,34.0,2.0,2.0,1/7/2015,17.0,M,L,2,856,hawaiian_m,1.0,12:03:18,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,483,"Sliced Ham, Pineapple, Mozzarella Cheese",2015-01-07 12:03:18,68.0
377.0,34.0,2.0,2.0,1/7/2015,17.0,M,L,2,857,thai_ckn_l,1.0,12:03:18,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,1410,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",2015-01-07 12:03:18,68.0
378.0,12.75,1.0,1.0,1/7/2015,12.75,S,S,1,858,ital_veggie_s,1.0,12:19:37,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,305,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",2015-01-07 12:19:37,12.75
379.0,20.75,1.0,1.0,1/7/2015,20.75,L,L,1,859,thai_ckn_l,1.0,12:25:37,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,1410,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",2015-01-07 12:25:37,20.75
